skill_tree,name,image,content
,"Proses Material (Process Materials)","https://toram-id.space/img/skill/smith/processmaterials.png","Skill level 1  0 diskusi Type: EX Skill Deskripsi: EX Skill: Pakai dari Menu Skill Menu > Karakter > Skill > Pakai EX Skill Lakukan pemrosesan material sendiri. Semakin tinggi level, semakin besar peluang keberhasilan. Tergolong sebagai Skill Pandai Besi dan Skill Alkimia. Teknis: Memungkinkan anda untuk memproses item dalam tas anda dan mengkonversinya menjadi poin material tanpa harus menghabiskan Spina. Item yang diproses melalui skill ini akan memberikan poin materi secara acak, tetapi akan memberikan setidaknya (80 + Level Skill)% dari jumlahnya. Maksud (80 + Level Skill)% adalah Jika anda menaikan Level Skill ini Lv1 = (80 + 1)% = 81% jumlah minimum yang didapatkan dari proses material. Maksudnya anda akan mendapatkan poin material sebanyak 81 - 100% dari total poin material yang didapatkan dari proses material. Lv10 poin material yang didapatkan antara 90 - 100%. spoiler Info Per Level"
,"Anvil Perajin (Craftsman's Anvil)","https://toram-id.space/img/skill/smith/craftsmananvil.png","Skill level 2  0 diskusi Type: pasif Deskripsi: Menambah Tingkat kemahiran pandai besi"
,"Tempaan Sedang (Mid-Class Refinement)","https://toram-id.space/img/skill/smith/midclassrefinement.png","Skill level 2  0 diskusi Type: pasif Deskripsi: Menambah sedikit tingkat keberhasilan Skill ""Tempa Perlengkapan"""
,"Kreasi Cermat (Careful Creation)","https://toram-id.space/img/skill/smith/carefulcreation.png","Skill level 2  0 diskusi Type: pasif Deskripsi: Menambah potensi perlengkapan yang sudah jadi dengan skill ""Buat Perlengkapan"""
,"Kostum Perlengkapan","https://toram-id.space/img/skill/smith/customizeeq.png","Skill level 2  0 diskusi Type: EX Skill Deskripsi: Menghapus potensi dan memberikan kemampuan ke perlengkapan yang dibuat dengan skill ""Buat Perlengkapan"""
,"Blacksmith's Anvil","https://toram-id.space/img/skill/smith/blacksmithanvil.png","Skill level 3  0 diskusi Type: pasif Deskripsi: Menambahkan lagi tingkat kemahiran pandai besi"
,"Tempaan Tinggi","https://toram-id.space/img/skill/smith/highclassrefinement.png","Skill level 3  0 diskusi Type: pasif Deskripsi: Menambah tingkat keberhasilan Skill ""Tempa Perlengkapan"""
,"Kostum Akurat","https://toram-id.space/img/skill/smith/accuratecustomization.png","Skill level 3  0 diskusi Type: pasif,EX Skill Deskripsi: Menambah sedikit tingkat keberhasilan SkilI ""Kustom Perlengkapan"", jumlah kemampuan yang bisa digunakan naik."
,"Anvil Pro (Master's Anvil)","https://toram-id.space/img/skill/thumb/anvil-pro-masters-anvil29.png","Skill level 4  0 diskusi Type: pasif Deskripsi: d"
,"Tempaan Ahli (Expert's Refinement)","https://toram-id.space/img/skill/thumb/tempaan-ahli-experts-refinement59.png","Skill level 4  0 diskusi Type: pasif Deskripsi: d"
,"Kreasi Ahli (Expert's Creation)","https://toram-id.space/img/skill/thumb/kreasi-ahli-experts-creation75.png","Skill level 4  0 diskusi Type: pasif Deskripsi: d"
,"Penguatan Ahli (Expert's Customization)","https://toram-id.space/img/skill/thumb/penguatan-ahli-experts-customization1.png","Skill level 4  0 diskusi Type: pasif Deskripsi: d"
,"Temukan lebih banyak","https://toram-id.space/img/skill/thumb/pedang.png","RPG Toram Online - MMORPG toram Toram online Weapon Skill Pedang (Blade Skills) Skill Tembak (Shot Skills) Skill Sihir (Magic Skills) Skill Bela Diri (Martial Skills) Skill Tombak (Halberd Skills) Skill Samurai (Mononofu Skills) Skill Pedang Ganda (Dual Sword Skills) Skill Penghancur (Crusher Skills) Skill Tangan Kosong (Barehand Skills) Buff Skill Perisai (Shield Skills) Skill Pisau (Dagger Skills) Skill Ksatria (Knight Skills) Skill Pemburu (Hunter Skills) Skill Pendeta (Priest Skills) Skill Bertahan (Guard Skills) Skill Kegelapan (Dark Power Skills) Skill Ksatria Sihir (Magic Blade Skills) Skill Assassin (Assassin Skills) Skill Wisaya (Wizard Skills) Assist Skill Survival (Survival Skills) Skill Support (Support Skills) Skill Tempur (Battle Skills) Skill Minstrel (Minstrel Skills) Skill Penari (Dancer Skills) Others Skill Pandai Besi (Smith Skills) Skill Alkimia (Alchemy Skills) Skill Penjinak (Tamer Skills) Temukan lebih banyak toram Toram RPG Toram Online - MMORPG Konsol video game terbaik Toram Online Toram online"
"Masih bingung dengan Penjelasannya ??","Artikel ini masih belum 100% Akurat saya mohon untuk melaporkan kesalahan Informasi kepada Kaesa Lyrih untuk memastikan supaya tidak terjadi kesalahan informasi.","https://i.ibb.co/4Jxxw2d/skill-alkimia.jpg","Kaesa mohon sertakan Screenshot Gambar dan ditandai supaya Kaesa mudah dalam menganalisis kesalahan informasi yang diberikan.Game Multiplayer Super Besar Alkimia adalah protosains yang menggabungkan unsur-unsur kimia, fisika, astrologi, seni, semiotika, metalurgi, kedokteran, mistisisme, dan agama. Sumber: Wikipedia. Menurut Kaesa Lyrih Alkimia atau Pakar Padu (Alchemy) disingkat [Alche] adalah NPC atau Pemain (Player) yang bisa melakukan salah satu proses buat item berupa ramuan, jamu, atau buff, dan kustomisasi perlengkapan. Skill tersebut hanya didapatkan: Peta (Maps): Kota Sofya: Perpustakaan NPC: Lilulu [Pelajari Skill: Kehidupan] Bisa membeli skill kios atau produksi. Tidak dibutuhkan oleh pemula. ~> Skill Alkimia Berikut informasi lengkap tetang Skill Alkimia, menurut Kaesa Lyrih. Jika masih belum paham atau belum jelas, silahkan bertanya pada komentar, Silahkan cek prosedur bertanya kepada Kaesa Lyrih pada paragraf dibawah ini. Masih bingung dengan Penjelasannya ?? spoiler Bagaimana cara bertanya kepada Kaesa Lyrih ? Skill Alkimia (Alchemy Skill) Deskripsi: Skill khusus yang berkaitan dengan pemaduan jadi bisa dipakai. Sebagian performa dipengaruhi TEC dan LUC. Level yang dibutuhkan SKILL	KARAKTER	DAFTAR SKILL TERBUKA Lv 1	Lv25	- Bejana Pemula - Padu Item - Proses Material - Lv 2	Lv50	- Bejana Perajin - Sintesis Sedang - Padu Perlengkapan - Lv 3	Lv100	- Bejana Pakar Padu - Sintesis Klas Tinggi - Teknik Sintesis I - Lv 4	Lv200	- Bejana Pro - Sintesis Ahli - Teknik Sintesis II - spoiler Penjelasan Singkat Belajar Istilah Toram Online Sebelum membahas lebih lanjut sebaiknya anda belajar dulu istilah yang saya kumpulkan agar paham apa yang saya tulis pada artikel kali ini. spoiler Daftar Istilah pada Alkimia atau Pakar Padu spoiler Daftar Istilah Perlengkapan (Equipment) Skill Alkimia > Bejana Skill Alkimia Bejana biasanya digunakan untuk meningkatkan Batas Level Kemahiran Padu. Dasar (Base/Default) Batas Level Kemahiran Padu adalah Lv50 dan maksimal Level Kemahiran Padu adalah Lv250. SKILL	BEJANA Lv 1	Bejana Pemula Lv 2	Bejana Perajin Lv 3	Bejana Pakar Padu Lv 4	Bejana Pro Skill Alkimia > Padu Item Skill Padu Item biasanya digunakan untuk memadu item atau membuat item berupa ramuan, jamu-jamuan atau dalam Bahasa Inggris (Potion) yang memberikan efek baik (buff) kepada pemain, serta membuat Bijih Besi dan Item lainnya. SKILL	PADU ITEM Lv 1	Padu Item Lv 2	Sintesis Sedang Lv 3	Sintesis Klas Tinggi Lv 4	Sintesis Ahli Skill Alkimia > Padu Perlengkapan Skill Padu Perlengkapan biasanya digunakan untuk memadukan perlengkapan seperti tampilan, pewarna, dan status pada perlengkapan biasanya terdapat istilah Lock. SKILL	PADU PERLENGKAPAN Lv 1	- Lv 2	Padu Perlengkapan Lv 3	Teknik Sintesis I Lv 4	Teknik Sintesis II"
"Masih bingung dengan Penjelasannya ??","Temukan lebih banyak",,"Toram Online RPG Toram Online - MMORPG Konsol video game terbaik"
"Masih bingung dengan Penjelasannya ??","Padu Item (Item Synthesis)","https://toram-id.space/img/skill/alchemy/itemsynth.png","Skill level 1  1 diskusi Type: EX Skill Deskripsi: EX Skill: Pakai dari Menu Skill Menu > Karakter > Skill > Pakai EX Skill Memadu item sendiri. Peluang keberhasilan padu lebih rendah daripada pakar padu, tapi tidak perlu spina. Teknis: Kesulitan Pemain juga dipengaruhi oleh status TEC dan DEX. Sukses Rate juga dipengaruhi oleh status INT. 2 TEC = 1 Kesulitan Pemain 6 DEX = 1 Kesulitan Pemain 1 Lv Kemahiran padu = 1 Kesulitan Pemain 1 Kesulitan Pemain = 1 % Sukes Rate 10 INT = 1% Sukes Rate spoiler Sukses Rate Skill Padu Item Rumus Sukses Rate: Sukses Rate Skill adalah Bonus Sukses Rate yang didapatkan dari skill berikut Padu Item, Sintesis Sedang, Sintesis Klas Tinggi, Sintesis Ahli. Sukses Rate Skill + (Kesulitan Pemain - Kesulitan Item) + INT/10 spoiler Contoh Penerapan Rumus Diatas Level Skill Alkimia Padu Item"
"Masih bingung dengan Penjelasannya ??","Bejana Pemula (Novice's Bottle)","https://toram-id.space/img/skill/alchemy/novicebottle.png","Skill level 1  0 diskusi Type: pasif Deskripsi: Menambah batas kemahiran sintesis. Tanpa skill ini pun kemahiranmu bisa mencapai Lv50. Teknis: Dasar (Base/Default) Batas Kemahiran Padu adalah Lv50. Bonus Batas Kemahiran Padu +(Level Skill * 5) spoiler Bonus Batas Kemahiran Padu Level Skill Alkimia Bejana"
"Masih bingung dengan Penjelasannya ??","Proses Material (Process Materials)","https://toram-id.space/img/skill/alchemy/processmaterials.png","Skill level 1  0 diskusi Type: EX Skill Deskripsi: EX Skill: Pakai dari Menu Skill Menu > Karakter > Skill > Pakai EX Skill Lakukan pemrosesan material sendiri. Semakin tinggi level, semakin besar peluang keberhasilan. Tergolong sebagai Skill Pandai Besi dan Skill Alkimia. Teknis: Memungkinkan anda untuk memproses item dalam tas anda dan mengkonversinya menjadi poin material tanpa harus menghabiskan Spina. Item yang diproses melalui skill ini akan memberikan poin materi secara acak, tetapi akan memberikan setidaknya (80 + Level Skill)% dari jumlahnya. Maksud (80 + Level Skill)% adalah Jika anda menaikan Level Skill ini Lv1 = (80 + 1)% = 81% jumlah minimum yang didapatkan dari proses material. Maksudnya anda akan mendapatkan poin material sebanyak 81 - 100% dari total poin material yang didapatkan dari proses material. Lv10 poin material yang didapatkan antara 90 - 100%. spoiler Info Per Level Level Skill Alkimia"
"Masih bingung dengan Penjelasannya ??","Bejana Perajin (Craftman's Bottle)","https://toram-id.space/img/skill/alchemy/craftsmanbottle.png","Skill level 2  0 diskusi Type: pasif Deskripsi: Menambah batas kemahiran sintesis. 5 per level skill. Teknis: Dasar (Base/Default) Batas Kemahiran Padu adalah Lv50. Bonus Batas Kemahiran Padu +(Level Skill * 5) spoiler Bonus Batas Kemahiran Padu Level Skill Alkimia Bejana"
"Masih bingung dengan Penjelasannya ??","Sintesis Sedang (Mid-Class Synthesis)","https://toram-id.space/img/skill/alchemy/midclasssynth.png","Skill level 2  0 diskusi Type: pasif Deskripsi: Menambah sedikit peluang keberhasilan Skill ""Padu Item"". Teknis: Sukses Rate +(Level Skill)% Pengurangan Poin Bahan / Material +(Level Skill)% spoiler Info Per Level Level Skill Alkimia Padu Item"
"Masih bingung dengan Penjelasannya ??","Padu Perlengkapan (Synthesize Equipment)","https://toram-id.space/img/skill/alchemy/synthesizeeq.png","Skill level 2  0 diskusi Type: EX Skill Deskripsi: EX Skill: Pakai dari Menu Skill Menu > Karakter > Skill > Pakai EX Skill Memadu perlengkapan sendiri. Peluang keberhasilan padu lebih rendah dari pakar padu, tapi tidak perlu Spina. Teknis: spoiler Penjelasan Singkat Pinalti Lock: (Jumlah Lock^2)/2 spoiler Pinalti dan Kemahiran Padu Lock Dasar (Base/Default) Keterampilan padu adalah 50 Bonus Keterampilan Padu Status TEC: +(TEC * 2) Bonus Keterampilan Padu +(Level Skill * 10) Rumus Sukses Rate: 50 diawal itu adalah Dasar (Base/Default) Keterampilan padu Bonus Keterampilan Padu didapatkan dari *Status (TEC 2)** dan Bonus Keterampilan Padu Skill berikut: Padu Perlengkapan, Teknik Sintesis I, Teknik Sintesis II. (50 + Bonus Keterampilan Padu)/""[Pinalti Lock](#pinalti_lock)"" spoiler Info Per Level Level Skill Alkimia Padu Perlengkapan"
"Masih bingung dengan Penjelasannya ??","Bejana Pakar Padu (Synthesist's Bottle)","https://toram-id.space/img/skill/alchemy/synthesistbottle.png","Skill level 3  0 diskusi Type: pasif Deskripsi: Menambah batas kemahiran sintesis. 5 per level skill. Teknis: Dasar (Base/Default) Batas Kemahiran Padu adalah Lv50. Bonus Batas Kemahiran Padu +(Level Skill * 5) spoiler Bonus Batas Kemahiran Padu Level Skill Alkimia Bejana"
"Masih bingung dengan Penjelasannya ??","Sintesis Klas Tinggi (High-Class Synthesis)","https://toram-id.space/img/skill/alchemy/highclasssynth.png","Skill level 3  0 diskusi Type: pasif Deskripsi: Menambah peluang keberhasilan Skill ""Padu Item"". Teknis: Sukses Rate +(Level Skill)% Pengurangan Poin Bahan / Material +(Level Skill)% spoiler Info Per Level Level Skill Alkimia Padu Item"
"Masih bingung dengan Penjelasannya ??","Teknik Sintesis I (Technical Synthesis I)","https://toram-id.space/img/skill/alchemy/synthesizeeq.png","Skill level 3  0 diskusi Type: EX Skill Deskripsi: Menaikkan peluang keberhasilan Skill ""Padu Perlengkapan"". Teknis: Bonus Keterampilan Padu +(Level Skill * 15) spoiler Info Per Level Level Skill Alkimia Padu Perlengkapan"
"Masih bingung dengan Penjelasannya ??","Bejana Pro (Master's Bottle)","https://toram-id.space/img/skill/thumb/bejana-pro-masters-bottle15.png","Skill level 4  0 diskusi Type: pasif Deskripsi: Menambah batas kemahiran sintesis. 5 per level skill. Teknis: Dasar (Base/Default) Batas Kemahiran Padu adalah Lv50. Bonus Batas Kemahiran Padu +(Level Skill * 5) spoiler Bonus Batas Kemahiran Padu Level Skill Alkimia Bejana"
"Masih bingung dengan Penjelasannya ??","Sintesis Ahli (Expert's Synthesis)","https://toram-id.space/img/skill/thumb/sintesis-ahli-experts-synthesis79.png","Skill level 4  0 diskusi Type: pasif Deskripsi: Menambah lebih banyak peluang keberhasilan Skill ""Padu Item"". Teknis: Sukses Rate +(Level Skill)% Pengurangan Poin Bahan / Material +(Level Skill)% spoiler Info Per Level Level Skill Alkimia Padu Item"
"Masih bingung dengan Penjelasannya ??","Teknik Sintesis II (Technical Synthesis II)","https://toram-id.space/img/skill/thumb/teknik-sintesis-ii-technical-synthesis-ii21.png","Skill level 4  0 diskusi Type: pasif Deskripsi: Menaikkan peluang keberhasilan Skill ""Padu Perlengkapan"". Teknis: Bonus Keterampilan Padu +(Level Skill * 20) spoiler Info Per Level Level Skill Alkimia Padu Perlengkapan"
"Masih bingung dengan Penjelasannya ??","Temukan lebih banyak","https://toram-id.space/img/skill/thumb/pedang.png","toram Toram Toram online Weapon Skill Pedang (Blade Skills) Skill Tembak (Shot Skills) Skill Sihir (Magic Skills) Skill Bela Diri (Martial Skills) Skill Tombak (Halberd Skills) Skill Samurai (Mononofu Skills) Skill Pedang Ganda (Dual Sword Skills) Skill Penghancur (Crusher Skills) Skill Tangan Kosong (Barehand Skills) Buff Skill Perisai (Shield Skills) Skill Pisau (Dagger Skills) Skill Ksatria (Knight Skills) Skill Pemburu (Hunter Skills) Skill Pendeta (Priest Skills) Skill Bertahan (Guard Skills) Skill Kegelapan (Dark Power Skills) Skill Ksatria Sihir (Magic Blade Skills) Skill Assassin (Assassin Skills) Skill Wisaya (Wizard Skills) Assist Skill Survival (Survival Skills) Skill Support (Support Skills) Skill Tempur (Battle Skills) Skill Minstrel (Minstrel Skills) Skill Penari (Dancer Skills) Others Skill Pandai Besi (Smith Skills) Skill Alkimia (Alchemy Skills) Skill Penjinak (Tamer Skills) Temukan lebih banyak RPG Toram Online - MMORPG toram Toram online Toram Toram Online Konsol video game terbaik"
,"Menjinakkan","https://toram-id.space/img/skill/tamer/taming.png","Skill level 1  0 diskusi Type: active MP Cost: 300 Jarak: 8m Deskripsi: Menangkap monster yang lebih lemah darimu. Maks. Lv & batas waktu meningkat, peluang kandang rusak saat gagal menurun seiring skill naik. Menghabiskan [Kandang] x1.Game Multiplayer Super Besar"
,"Tumbuh Lebih Jauh","https://toram-id.space/img/skill/tamer/capture.png","Skill level 1  0 diskusi Type: pasif Deskripsi: Maks. Lv monster yang bisa ditangkap dan batas waktu meningkat."
,"Catch Trap","https://toram-id.space/img/skill/tamer/skillfulcapture.png","Skill level 1  0 diskusi Type: pasif Deskripsi: Peluang menaikkan level batas tumbuh monster yang di tangkap."
,"Ajaran Berlindung","https://toram-id.space/img/skill/tamer/petheal.png","Skill level 1  0 diskusi Type: active MP Cost: 100 Combo Awal: ya Combo Tengah: ya Deskripsi: Memulihkan HP pet yang dipanggil. Tidak dapat digunakan untuk pet orang lain."
,"Belajar Menangkap","https://toram-id.space/img/skill/tamer/carefulcapture.png","Skill level 2  0 diskusi Type: pasif Deskripsi: Meningkatkan keberhasilan Catch Trap."
,"Ajaran Serang","https://toram-id.space/img/skill/tamer/petmpcharge.png","Skill level 2  0 diskusi Type: active MP Cost: 300 Combo Awal: ya Combo Tengah: ya Deskripsi: Meningkatkan Critical Rate dan luka yang diberikan Pet. Efek jika menggunakan Busur Waktu isi dipersingkat 50% Efek jika menggunakan Tongkat Waktu isi dipersingkat 33%"
,"Ajaran Mengumpul","https://toram-id.space/img/skill/tamer/capture.png","Skill level 2  0 diskusi Type: pasif Deskripsi: Maks. Lv monster yang bisa ditangkap dan batas waktu meningkat lebih jauh."
,"Weapon","https://toram-id.space/img/skill/thumb/pedang.png","Skill Pedang (Blade Skills) Skill Tembak (Shot Skills) Skill Sihir (Magic Skills) Skill Bela Diri (Martial Skills) Skill Tombak (Halberd Skills) Skill Samurai (Mononofu Skills) Skill Pedang Ganda (Dual Sword Skills) Skill Penghancur (Crusher Skills) Skill Tangan Kosong (Barehand Skills) Buff Skill Perisai (Shield Skills) Skill Pisau (Dagger Skills) Skill Ksatria (Knight Skills) Skill Pemburu (Hunter Skills) Skill Pendeta (Priest Skills) Skill Bertahan (Guard Skills) Skill Kegelapan (Dark Power Skills) Skill Ksatria Sihir (Magic Blade Skills) Skill Assassin (Assassin Skills) Skill Wisaya (Wizard Skills) Assist Skill Survival (Survival Skills) Skill Support (Support Skills) Skill Tempur (Battle Skills) Skill Minstrel (Minstrel Skills) Skill Penari (Dancer Skills) Others Skill Pandai Besi (Smith Skills) Skill Alkimia (Alchemy Skills) Skill Penjinak (Tamer Skills)"
